currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1024,16384000,1024,16384000,0.01,128,1091.1151975729033,16384,11991080,sharded,14.951755814866623,1000,1200.0,ed25519,gossipsub,kademlia,1021.8443999999988,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,1086.0621825395897,16384,5661474,sharded,15.022263238969996,1000,1200.0,ed25519,plumtree,kademlia,380.6132500000008,6,8,9,15
memo,1024,16384000,1024,16384000,0.01,128,136.13467168906647,16384,11223684,sharded,119.82375832408974,1000,150.0,ed25519,gossip,kademlia,945.0359999999806,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,137.30948710581598,16384,11966400,sharded,118.77524520524706,1000,150.0,ed25519,gossipsub,kademlia,1020.380400000002,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,136.0258521711234,16384,5630755,sharded,119.94125925030224,1000,150.0,ed25519,plumtree,kademlia,380.62455000000034,6,8,9,16
memo,1024,16384000,1024,16384000,0.01,128,17.207361806451306,16384,11231804,sharded,947.7157616274445,1000,18.75,ed25519,gossip,kademlia,951.4214999999797,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,17.15246568624115,16384,11984750,sharded,951.0548686353252,1000,18.75,ed25519,gossipsub,kademlia,1020.9468000000013,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,17.1102060190484,16384,5662229,sharded,953.366428308338,1000,18.75,ed25519,plumtree,kademlia,380.4978000000008,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,1.1743259855134502,16384,11248944,sharded,13890.664262928522,1000,1.171875,ed25519,gossip,kademlia,946.6174999999794,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,1.1802610822258897,16384,12000600,sharded,13822.65690675176,1000,1.171875,ed25519,gossipsub,kademlia,1023.8790000000005,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,1.1704362670662913,16384,5630503,sharded,13941.96716144286,1000,1.171875,ed25519,plumtree,kademlia,380.6189500000008,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,2.2409469827581696,16384,11216852,sharded,7279.540357497343,1000,2.34375,ed25519,gossip,kademlia,942.0459999999821,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,2.2374495061005635,16384,11983994,sharded,7290.8621872903195,1000,2.34375,ed25519,gossipsub,kademlia,1019.9897999999994,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,2.233303760984909,16384,5658032,sharded,7305.256134438687,1000,2.34375,ed25519,plumtree,kademlia,380.6066000000005,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,274.83936786160456,16384,11229674,sharded,59.34232830943167,1000,300.0,ed25519,gossip,kademlia,946.5964999999792,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,272.4571354537978,16384,11998400,sharded,59.880450452605636,1000,300.0,ed25519,gossipsub,kademlia,1021.051799999998,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,273.13467507332336,16384,5675773,sharded,59.720663425912804,1000,300.0,ed25519,plumtree,kademlia,380.54650000000066,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,34.0398828727943,16384,11215674,sharded,479.3767376045168,1000,37.5,ed25519,gossip,kademlia,943.9624999999807,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,34.07826672839808,16384,11970684,sharded,478.7541611206506,1000,37.5,ed25519,gossipsub,kademlia,1019.810399999998,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,34.27807147391573,16384,5602036,sharded,475.8552421017132,1000,37.5,ed25519,plumtree,kademlia,380.7105500000011,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,4.372578457949893,16384,11346208,sharded,3730.0041970308994,1000,4.6875,ed25519,gossip,kademlia,955.7429999999782,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,4.383099693895324,16384,11995650,sharded,3721.6639226161233,1000,4.6875,ed25519,gossipsub,kademlia,1021.6433999999996,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,4.400180337313953,16384,5660870,sharded,3707.188058105291,1000,4.6875,ed25519,plumtree,kademlia,380.5798500000002,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,550.130752676486,16384,11243570,sharded,29.648878781353687,1000,600.0,ed25519,gossip,kademlia,945.6724999999803,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,542.0812020175125,16384,11985286,sharded,30.094103870941787,1000,600.0,ed25519,gossipsub,kademlia,1022.0945999999996,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,547.4964210044575,16384,5710383,sharded,29.80065508020401,1000,600.0,ed25519,plumtree,kademlia,380.7090500000009,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,68.12647539114171,16384,11248198,sharded,239.48833263905294,1000,75.0,ed25519,gossip,kademlia,944.9554999999806,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,68.45539701202019,16384,11961578,sharded,238.31143652757507,1000,75.0,ed25519,gossipsub,kademlia,1019.8956000000003,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,68.32967579258327,16384,5675754,sharded,238.6862195791403,1000,75.0,ed25519,plumtree,kademlia,380.57355000000007,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,8.627361828725306,16384,11261350,sharded,1890.8816303129706,1000,9.375,ed25519,gossip,kademlia,945.3664999999808,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,8.617620711779042,16384,11966060,sharded,1892.9299101900713,1000,9.375,ed25519,gossipsub,kademlia,1019.4413999999988,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,8.606850266718654,16384,5615215,sharded,1895.6109952427646,1000,9.375,ed25519,plumtree,kademlia,380.5136500000003,6,8,9,14
memo,1024,2048000,1024,2048000,0.01,128,0.23522635635121003,2048,11224638,sharded,8674.844229416654,1000,0.146484375,ed25519,gossip,kademlia,945.0259999999793,3,4,4,5
