currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,seed,conflict_check,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1000,1024000,1000,1024000,0.01,256,34.91042745745073,1024,12136460,sharded,29.295545041563987,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,35.09729475816694,1024,11777232,sharded,29.137972229669696,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,34.86494981753415,1024,12854852,sharded,29.33329906832866,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,34.914902039053786,1024,12944684,sharded,29.29316538983816,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,4.708017812045632,1024,12944700,sharded,217.2464168217736,1000,4.6875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,4.7107336900576895,1024,12136460,sharded,217.1041853116251,1000,4.6875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,4.733764431867055,1024,11777232,sharded,216.03609869463844,1000,4.6875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,4.705707364504698,1024,12854852,sharded,217.33268152505386,1000,4.6875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,4.712035387736084,1024,12944684,sharded,217.0543970577846,1000,4.6875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,552.1653561197164,1024,12944700,sharded,1.8523436660126935,1000,600.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,552.6194634699026,1024,12136460,sharded,1.8506767633161738,1000,600.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,555.614957494736,1024,11777232,sharded,1.8405983967947601,1000,600.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,551.8805347266102,1024,12854852,sharded,1.853125695956328,1000,600.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,552.6783303473568,1024,12944684,sharded,1.8505664938178294,1000,600.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,69.36833336019575,1024,12944700,sharded,14.744479944315529,1000,75.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,69.42436319161419,1024,12136460,sharded,14.731427887602647,1000,75.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,69.79847227393817,1024,11777232,sharded,14.651667388740961,1000,75.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,69.33265547813916,1024,12854852,sharded,14.750682675387536,1000,75.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,69.43246392627408,1024,12944684,sharded,14.730400480760878,1000,75.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,9.018705515255636,1024,12944700,sharded,113.40873679375355,1000,9.375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,9.02497565682812,1024,12136460,sharded,113.3210812847157,1000,9.375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,9.07141162133847,1024,11777232,sharded,112.7348248198121,1000,9.375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,9.01417057208033,1024,12854852,sharded,113.45514174844108,1000,9.375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,256,9.026730623638624,1024,12944684,sharded,113.30436706747851,1000,9.375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.5627738195974441,131072,12944700,sharded,232404.91196544282,1000,0.146484375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.5623115192230933,131072,12136460,sharded,232577.77144720638,1000,0.146484375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.5621446193700022,131072,11777232,sharded,232634.07225450093,1000,0.146484375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.5626061243573166,131072,12854852,sharded,232452.34336791706,1000,0.146484375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.5633035752096672,131072,12944684,sharded,232179.07671067002,1000,0.146484375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.695744193820408,131072,12944700,sharded,187987.77073770465,1000,0.29296875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.6952995057206035,131072,12136460,sharded,188093.2733649211,1000,0.29296875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.6957824026612697,131072,11777232,sharded,187952.4280864361,1000,0.29296875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.6952594488505156,131072,12854852,sharded,188101.16455981915,1000,0.29296875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.6962251229123047,131072,12944684,sharded,187852.03190157466,1000,0.29296875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.9643350446644051,131072,12944700,sharded,135628.5875159875,1000,0.5859375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.9639592274544259,131072,12136460,sharded,135670.84195600284,1000,0.5859375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.9660140802522458,131072,11777232,sharded,135374.83011205413,1000,0.5859375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.9637090429017863,131072,12854852,sharded,135703.9377841845,1000,0.5859375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,0.9649542861286706,131072,12944684,sharded,135537.30563207253,1000,0.5859375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1103.960731847821,131072,12944700,sharded,118.47468503800854,1000,1200.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1104.8696311763306,131072,12136460,sharded,118.36795610063076,1000,1200.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1110.8607385337077,131072,11777232,sharded,117.72311997687171,1000,1200.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1103.390690330951,131072,12854852,sharded,118.52475568810003,1000,1200.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1104.9866443709645,131072,12944684,sharded,118.36098170621172,1000,1200.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,138.36669683597964,131072,12944700,sharded,945.252022277012,1000,150.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,138.47943061975133,131072,12136460,sharded,944.4085624464336,1000,150.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,139.22776809211268,131072,11777232,sharded,939.2809623542936,1000,150.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,138.29493183400945,131072,12854852,sharded,945.6536856822025,1000,150.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,138.49493933689246,131072,12944684,sharded,944.3471698403114,1000,150.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,17.667474377340454,131072,12944700,sharded,7402.948333563027,1000,18.75,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,17.680680947400536,131072,12136460,sharded,7396.839544193451,1000,18.75,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,17.773686890316988,131072,11777232,sharded,7357.730155089262,1000,18.75,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,17.657984377446827,131072,12854852,sharded,7406.231039995369,1000,18.75,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,17.68352428696842,131072,12944684,sharded,7395.997646033801,1000,18.75,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1.502743347045278,131072,12944700,sharded,87035.08836499891,1000,1.171875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1.5027452230113343,131072,12136460,sharded,87028.16551825672,1000,1.171875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1.5078834235556429,131072,11777232,sharded,86726.85829494051,1000,1.171875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1.501831086472426,131072,12854852,sharded,87079.77426887624,1000,1.171875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,1.5038205395344575,131072,12944684,sharded,86970.02106414123,1000,1.171875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,2.5802162836620592,131072,12944700,sharded,50690.091690441506,1000,2.34375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,2.581040704238147,131072,12136460,sharded,50669.93317279087,1000,2.34375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,2.592132992845836,131072,11777232,sharded,50450.34045742637,1000,2.34375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,2.5786686730366255,131072,12854852,sharded,50715.748543993934,1000,2.34375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,2.5822968027247772,131072,12944684,sharded,50647.665234297005,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,276.3086928314993,131072,12944700,sharded,473.35246191389365,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,276.5351735564051,131072,12136460,sharded,472.9277593084356,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,278.0324781551977,131072,11777232,sharded,470.35509256944425,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,276.16575447642947,131072,12854852,sharded,473.55296549327187,1000,300.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,276.56516545997954,131072,12944684,sharded,472.8986883885983,1000,300.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,34.91020897904858,131072,12944700,sharded,3746.5086524831363,1000,37.5,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,34.93762661172265,131072,12136460,sharded,3743.2754506603746,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,35.124245069107246,131072,11777232,sharded,3723.1829963235105,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,34.891825983754956,131072,12854852,sharded,3748.1303518161685,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,34.94228720033853,131072,12944684,sharded,3742.9520068375177,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,4.73547088649663,131072,12944700,sharded,27619.513061088917,1000,4.6875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,4.738036846019514,131072,12136460,sharded,27602.394040027557,1000,4.6875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,4.760825282045615,131072,11777232,sharded,27468.76523555376,1000,4.6875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,4.732720691452692,131072,12854852,sharded,27632.96643222311,1000,4.6875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,4.739528215144128,131072,12944684,sharded,27595.004832358147,1000,4.6875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,552.1927058369395,131072,12944700,sharded,236.8582536811383,1000,600.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,552.6466594297128,131072,12136460,sharded,236.64516516747918,1000,600.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,555.6418982813677,131072,11777232,sharded,235.35660720419295,1000,600.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,551.9073997612704,131072,12854852,sharded,236.9584318973962,1000,600.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,552.7056541754398,131072,12944684,sharded,236.63102233885505,1000,600.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,69.3957011508524,131072,12944700,sharded,1884.7190507620294,1000,75.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,69.45155915142448,131072,12136460,sharded,1883.0557815823727,1000,75.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,69.8254130605702,131072,11777232,sharded,1872.871011683953,1000,75.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,69.3595205127993,131072,12854852,sharded,1885.525030062262,1000,75.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,69.45983350176236,131072,12944684,sharded,1882.9199179793832,1000,75.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,9.046130177784095,131072,12944700,sharded,14458.270821837561,1000,9.375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,9.05222525872052,131072,12136460,sharded,14447.404506865438,1000,9.375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,9.09841733690412,131072,11777232,sharded,14373.26813637875,1000,9.375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,9.04109969329896,131072,12854852,sharded,14464.956303593273,1000,9.375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,131072000,1000,131072000,0.01,256,9.054162655743733,131072,12944684,sharded,14444.99165442227,1000,9.375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.5349786267591282,16384,12944700,sharded,30561.594766965194,1000,0.146484375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.5342463768847384,16384,12136460,sharded,30601.087264887767,1000,0.146484375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.5345626460730717,16384,11777232,sharded,30581.306269883607,1000,0.146484375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.5347927517444909,16384,12854852,sharded,30569.344753966943,1000,0.146484375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.5351222828578653,16384,12944684,sharded,30552.433572164588,1000,0.146484375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.669662647724125,16384,12944700,sharded,24414.979774615535,1000,0.29296875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.669033202195689,16384,12136460,sharded,24436.036875817317,1000,0.29296875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.6700937735828475,16384,11777232,sharded,24396.024324465463,1000,0.29296875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.6693973264923166,16384,12854852,sharded,24422.362254814958,1000,0.29296875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.6699317059142562,16384,12944684,sharded,24404.4099654727,1000,0.29296875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.9390694044269458,16384,12944700,sharded,17410.640707623992,1000,0.5859375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.9386576306714093,16384,12136460,sharded,17416.914821548005,1000,0.5859375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.9411802548116193,16384,11777232,sharded,17369.280662684574,1000,0.5859375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.938653725817075,16384,12854852,sharded,17416.714545898423,1000,0.5859375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,0.939585584410624,16384,12944684,sharded,17400.53090560713,1000,0.5859375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1103.9362725024437,16384,12944700,sharded,14.81045637076284,1000,1200.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1104.8453074236174,16384,12136460,sharded,14.797112220282694,1000,1200.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1110.8366397773475,16384,11777232,sharded,14.716496930886855,1000,1200.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1103.3666583453166,16384,12854852,sharded,14.816710180926588,1000,1200.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1104.962207863675,16384,12944684,sharded,14.796241793291358,1000,1200.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,138.34222698340164,16384,12944700,sharded,118.18372709846327,1000,150.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,138.455106867039,16384,12136460,sharded,118.07812922133516,1000,150.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,139.20366933575275,16384,11777232,sharded,117.43673193391399,1000,150.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,138.27089984837252,16384,12854852,sharded,118.23358362408474,1000,150.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,138.47047502150616,16384,12944684,sharded,118.07057062135993,1000,150.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,17.642972613786572,16384,12944700,sharded,926.7032465506373,1000,18.75,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,17.65633179746671,16384,12136460,sharded,925.9295864810181,1000,18.75,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,17.749548030553363,16384,11777232,sharded,921.0163533099463,1000,18.75,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,17.633930036254867,16384,12854852,sharded,927.0913498232343,1000,18.75,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,17.659011905977668,16384,12944684,sharded,925.8325486753697,1000,18.75,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1.477901808972731,16384,12944700,sharded,11062.845921654645,1000,1.171875,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1.4779311616635846,16384,12136460,sharded,11061.760130693656,1000,1.171875,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1.4833792136128812,16384,11777232,sharded,11020.529241598402,1000,1.171875,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1.4772010598569565,16384,12854852,sharded,11067.054068850362,1000,1.171875,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,1.4789148551598252,16384,12944684,sharded,11054.921750876012,1000,1.171875,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,2.55556982705213,16384,12944700,sharded,6397.71209807232,1000,2.34375,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,2.5564881021531414,16384,12136460,sharded,6394.913391629261,1000,2.34375,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,2.567787900924339,16384,11777232,sharded,6366.42301886198,1000,2.34375,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,2.5543116179148404,16384,12854852,sharded,6400.262162744876,1000,2.34375,ed25519,gossip,direct,shard,3,nonce_hash_set,1225.5150000000322,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,2.557585038467463,16384,12944684,sharded,6392.470926322238,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1247.9600000000275,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,276.2842334861216,16384,12944700,sharded,59.17746298332036,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1324.3000000000413,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,276.51084980369257,16384,12136460,sharded,59.12433458436278,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1176.1300000000224,2,2,2,3
memo,1000,16384000,1000,16384000,0.01,256,278.0083793988377,16384,11777232,sharded,58.802630465131756,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1153.6800000000173,2,2,2,3
