currency,nodes,wallets,miners,transactions,interval,shards,block size,mode,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,conflict_check,n_seeds,tps_mean,tps_std,tps_ci95_halfwidth,tps_n,average block time_mean,average block time_std,average block time_ci95_halfwidth,average block time_n,messages_mean,messages_std,messages_ci95_halfwidth,messages_n,broadcast_cpu_seconds_mean,broadcast_cpu_seconds_std,broadcast_cpu_seconds_ci95_halfwidth,broadcast_cpu_seconds_n,hop_p50_mean,hop_p50_std,hop_p50_ci95_halfwidth,hop_p50_n,hop_p90_mean,hop_p90_std,hop_p90_ci95_halfwidth,hop_p90_n,hop_p99_mean,hop_p99_std,hop_p99_ci95_halfwidth,hop_p99_n,hop_max_mean,hop_max_std,hop_max_ci95_halfwidth,hop_max_n
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,300.0,ed25519,gossip,direct,shard,nonce_hash_set,5,59.891304,0.116846,0.145060,5,272.390581,0.494773,0.614244,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,37.5,ed25519,gossip,direct,shard,nonce_hash_set,5,478.881403,0.933311,1.158672,5,34.066528,0.061813,0.076739,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,4.6875,ed25519,gossip,direct,shard,nonce_hash_set,5,3815.184959,7.373216,9.153589,5,4.276025,0.007692,0.009550,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,600.0,ed25519,gossip,direct,shard,nonce_hash_set,5,29.946764,0.058429,0.072538,5,544.760927,0.989585,1.228535,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,75.0,ed25519,gossip,direct,shard,nonce_hash_set,5,239.511836,0.467071,0.579852,5,68.112822,0.123665,0.153525,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,9.375,ed25519,gossip,direct,shard,nonce_hash_set,5,1912.118127,3.713361,4.610008,5,8.531809,0.015425,0.019149,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.146484375,ed25519,gossip,direct,shard,nonce_hash_set,5,13699.678491,23.583099,29.277590,5,0.148916,0.000237,0.000294,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.29296875,ed25519,gossip,direct,shard,nonce_hash_set,5,7236.781825,13.239239,16.436050,5,0.281907,0.000479,0.000594,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.5859375,ed25519,gossip,direct,shard,nonce_hash_set,5,3723.542790,7.030173,8.727713,5,0.547893,0.000961,0.001194,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,1200.0,ed25519,gossip,direct,shard,nonce_hash_set,5,1.872518,0.003654,0.004536,5,1089.497303,1.979241,2.457159,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,150.0,ed25519,gossip,direct,shard,nonce_hash_set,5,14.978612,0.029222,0.036279,5,136.201092,0.247401,0.307140,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,18.75,ed25519,gossip,direct,shard,nonce_hash_set,5,119.730939,0.233376,0.289728,5,17.039066,0.030921,0.038387,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,1.171875,ed25519,gossip,direct,shard,nonce_hash_set,5,1889.218850,3.625892,4.501418,5,1.079866,0.001928,0.002394,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,2.34375,ed25519,gossip,direct,shard,nonce_hash_set,5,951.623893,1.841494,2.286151,5,2.143813,0.003861,0.004793,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,300.0,ed25519,gossip,direct,shard,nonce_hash_set,5,7.489744,0.014613,0.018142,5,272.386265,0.494807,0.614285,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,37.5,ed25519,gossip,direct,shard,nonce_hash_set,5,59.893448,0.116803,0.145007,5,34.062213,0.061847,0.076780,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,4.6875,ed25519,gossip,direct,shard,nonce_hash_set,5,477.585154,0.928005,1.152085,5,4.271706,0.007727,0.009592,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,600.0,ed25519,gossip,direct,shard,nonce_hash_set,5,3.744981,0.007307,0.009071,5,544.756611,0.989618,1.228576,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,75.0,ed25519,gossip,direct,shard,nonce_hash_set,5,29.953724,0.058430,0.072539,5,68.108506,0.123698,0.153567,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,9.375,ed25519,gossip,direct,shard,nonce_hash_set,5,239.238362,0.465833,0.578315,5,8.527493,0.015458,0.019191,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,262144000,1000,262144000,0.01,128,262144,sharded,0.146484375,ed25519,gossip,direct,shard,nonce_hash_set,5,945695.311350,2871.406891,3564.750987,5,0.275995,0.000858,0.001065,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,262144000,1000,262144000,0.01,128,262144,sharded,0.29296875,ed25519,gossip,direct,shard,nonce_hash_set,5,653561.087904,2730.742036,3390.120501,5,0.399365,0.001702,0.002113,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,262144000,1000,262144000,0.01,128,262144,sharded,0.5859375,ed25519,gossip,direct,shard,nonce_hash_set,5,399033.049283,1383.144487,1717.125389,5,0.654101,0.002301,0.002857,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,262144000,1000,262144000,0.01,128,262144,sharded,1200.0,ed25519,gossip,direct,shard,nonce_hash_set,5,239.545265,0.467225,0.580043,5,1089.590443,1.978634,2.456405,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
